id,title,link,author,excInsttNm,lcategory,pubDate,apply_start,apply_end,d_days,status,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text
PBLN_000000000110251,[경기] 안산시 2025년 정책참여 컨설팅 사업 공고(경기테크노파크 중소기업 애로상담센터),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110251,경기도,경기테크노파크,경영,2025-04-23,,,,,장애인기업,,경기테크노파크 클러스터혁신성장팀 031-500-3099,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715848&fileSn=0,붙임1. 공고문(pdf).pdf,"<p>경기테크노파크에서는 중소기업의 각종 애로사항을 해결하고, 지원사업에 대한  
안내부터 신청 등 행정지원을 위한 무료 컨설팅을 지원하오니 많은 신청 바랍니다.</p><p><br></p><p>☞&nbsp;안산시 관내 중소기업(사업자 등록증 기준)</p><p><br></p><p style=""line-height: 1.8;"">☞ 단계별 지원</p><p style=""line-height: 1.8;"">- (1단계)&nbsp;기업진단 및 정책사업 안내 / (2단계)&nbsp;기업별 최적의 정책사업 도출 / (3단계)&nbsp;정책사업 참여 컨설팅 / (4단계)&nbsp;기업별 정책 신청 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110247,[경북] 영주시 2025년 스마트공장(기초단계) 구축지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110247,경상북도,경북테크노파크,경영,2025-04-22,,,,,중소기업,,"경북스마트제조혁신센터 053-819-3045~3046, 3058~9, 8156 / islee7244@gbtp.or.kr",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPblanc,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715830&fileSn=0,붙임1. 2025년 경북형 스마트공장(기초단계) 구축지원사업 참여기업 모집 공고(2차 영주시).hwp,"<p>영주시 소재 중소ㆍ중견 제조기업에 스마트공장 보급·확산을 위하여 지원하는 「2025년 경북형 스마트공장(기초단계) 구축지원 사업」 참여기업 모집을 위해 다음과 같이 공고합니다.</p><p>&nbsp;</p><p style=""line-height: 1.8;"">☞ 영주시 관내 중소ㆍ중견 제조기업</p><p><br></p><div><div style=""line-height: 1.8;"">☞ IoT, 5G, AI, 클라우드 등 첨단기술을 적용한 스마트공장 솔루션 및 솔루션과 연동된 자동화장비ㆍ제어기ㆍ센서 등 지원</div></div><div style=""line-height: 1.8;"">-&nbsp;스마트공장의 활용도와 보급수준 향상을 위한 기존 시스템 및 스마트공장 설비와 연계시스템의 추가 구축ㆍ연동 지원 등</div>",
PBLN_000000000110189,[서울] 2025년 일ㆍ생활균형 심화 컨설팅 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110189,서울특별시,서울시여성가족재단,경영,2025-04-22,,,,,중소기업,,"서울시여성가족재단 일생활균형지원센터 기업문화조성지원팀 02-810-5213, 5215",https://docs.google.com/forms/d/e/1FAIpQLSfpsEbo7squsw0nPFjjx7pqYuIH7PqoF2yLSEACug-uRt2tpg/viewform,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715681&fileSn=0,공고문.jpg,"<p>서울시여성가족재단 일ㆍ생활균형지원센터에서는 서울시 소재 중소기업을 대상으로「2025년 일ㆍ생활균형 심화 컨설팅」을 지원하고 있습니다. 일ㆍ생활균형 수준진단을 통해 우리 기업의 인식을 확인하고, 일ㆍ생활균형 컨설팅을 통해 우리 기업의 개선할 부분을 다시 한번 점검하고, 일ㆍ생활균형 임직원 기본교육을 통해 기업의 구성원과 함께 만드는 조직 문화를 확인하시기 바랍니다.&nbsp;참여 기업을 모집하오니, 많은 관심과 참여 부탁드립니다.</p><p><br></p><p>☞&nbsp;서울시 소재 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 일ㆍ생활균형 심화 컨설팅 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110160,[경남] 김해시 2025년 캐나다한인과학기술자협회(AKCSE) 기술사업화 컨설팅 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110160,경상남도,김해의생명산업진흥원,경영,2025-04-22,,,,,중소기업,,김해의생명산업진흥원 기업지원팀 055-310-9291 / msj@gbia.or.kr,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715650&fileSn=1,공고문AKCSE 기술사업화 컨설팅 지원사업_최종.pdf,"<p>북미 지역 최신 동향과 기술 이전 등 풍부한 경험을 가진 캐나다한인과학기술자협회(AKCSE)의 연구진과의 협력을 통해 관내 기업들의 기술향상 및 기술사업화를 추진하고 기업의 글로벌 경쟁력 향상에 기여하고자 아래와 같이 모집 공고하오니, 참여를 희망하는 기업은 절차에 따라 신청하여 주시기 바랍니다.</p><p><br></p><p>☞ 본사 및 지사 또는 공장이 김해시에 소재한 중소기업, 창업기업 등</p><p><br></p><p style=""line-height: 1.8;"">☞ 원포인트 기술컨설팅,&nbsp;밀착형 심화 컨설팅 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110134,[경북] 예천군 2025년 단체관광객 유치 인센티브 지원 사업 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110134,경상북도,기초자치단체,경영,2025-04-22,,,,,중소기업,,예천군청 문화관광과 관광진흥팀 (054-650-6033),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715621&fileSn=0,2025 단체관광객 유치 인센티브 지원 사업 변경 공고.hwp,"<p>예천군 관광산업 발전과 지역경제 활성화를 위하여 국내ㆍ외 단체관광객을 유치한 여행사에 인센티브를 지원하고자「2025년 단체관광객 유치 인센티브 지원 사업」을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;관광진흥법 제3조 및 제4조에 따른 여행업 등록 업체</p><p><br></p><p style=""line-height: 1.8;"">☞ 당일 10,000원/인, 숙박&nbsp;1박 20,000원/인 ~&nbsp;5,000원/인 지원</p><p style=""line-height: 1.8;"">- 공통지원 :&nbsp;전통시장 방문 시 1인당 2,000원 추가 지급</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110146,[부산] 2025년 중소기업 빅데이터 분석ㆍ활용 지원사업 기초 컨설팅 수요기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110146,부산광역시,부산정보산업진흥원,경영,2025-04-22,,,,,중소기업,,"부산정보산업진흥원 AIㆍAX산업팀(051-749-9304, 9008 / chae21@busanit.or.kr, mjw2166@busanit.or.kr) / ㈜한국능률협회컨설팅 AI 빅데이터본부 (02-3786-0510, bipa_qna@kmac.co.kr) / ㈜일주지엔에스 융합기술2팀 (051-502-4570, oneo2011@i-gns.co.kr)",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715597&fileSn=0,모집공고문 및 신청서.hwp,"<p>부산광역시와 부산정보산업진흥원에서는 부산지역 내 중소기업의 빅데이터 활용 역량 강화를 위하여「중소기업 빅데이터 분석ㆍ활용 지원사업」을 2020년부터 수행하고 있습니다. 본 지원사업은 데이터 전문기업의 컨설팅을 통해 데이터 보유, 활용 등 문제를 겪고 있는 수요기업에 도움을 드리고자 하오니, 많은 지원 바랍니다.</p><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;부산 소재(부산에 사업자를 둔) 스타트업 및 중소기업 등&nbsp;</div><div style=""line-height: 1.8;"">※&nbsp;데이터 미보유도 기업 참여 가능</div><div style=""line-height: 1.8;"">※&nbsp;제한사항 : ‘20~’24년 중 본 사업을 2회 이상 참여한 기업 지원 불가</div><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;데이터 전문기업과 일대일 매칭을 통한 기업별 맞춤형 컨설팅 총 3회 제공 지원</div><div style=""line-height: 1.8;"">-&nbsp;빅데이터 인식 제고 활동 참여 기회 제공 및 우수기업 부산시장상 수여 등</div>",
PBLN_000000000110090,[전남] 2025년 협동조합 맞춤형 컨설팅 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110090,전라남도,전남사회적경제통합지원센터,경영,2025-04-22,,,,,협동조합,,전남사회적경제통합지원센터 마을기업팀 (061-285-7182),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715481&fileSn=0,2025년+전라남도+협동조합+맞춤형+컨설팅+지원사업+공고문.hwp,"<p>전남사회적경제통합지원센터에서는 협동조합의 경영안정화 및 경쟁력 제고를 통해 지속가능한 자립 토대를 구축할 수 있도록 2025년 전라남도 협동조합 맞춤형 컨설팅을 지원하고자 합니다. 참여를 희망하는 협동조합은 기한 내 신청하여 주시기 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;전라남도 소재 협동조합</p><p style=""line-height: 1.8;"">-&nbsp;지원분야 : 마케팅, 경영전략, 인사ㆍ노무, 투자ㆍ금융, 수출입, 기술ㆍ특허 등 1:1 전문가 컨설팅 지원</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;각 분야 전문 컨설턴트 매칭(1회 2시간 이상) 지원</p><p style=""line-height: 1.8;"">-&nbsp;기업별 최대 2회(4시간)이내 지원 : 영역별 구분하여 신청 가능</p><p style=""line-height: 1.8;"">-&nbsp;컨설팅비용 : 무료(자부담 없음)</p>",
PBLN_000000000110068,[경기] 2025년 중소기업 애프터수출(관세환급) 컨설팅 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110068,경기도,경기중소벤처기업연합회,경영,2025-04-22,,,,,중소기업,,"경기중소벤처기업연합회 경기FTA통상진흥센터 031-8064-1380, ahreum.lim@gsmba.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715375&fileSn=0,2025 경기 중소기업 애프터수출(관세환급) 컨설팅 지원사업 모집공고.pdf,"<p>주먹구구식 수출로 인해 제도적 혜택의 소외 및 세금 추징 리스크가 
있는 중소 수출기업의 수출 후(After) 사후관리를 위한 「2025 경기 중소
기업 애프터수출(관세환급) 컨설팅 지원사업」에 참가할 기업을 아래와 같이 
모집하오니 관심 있는 도내 중소기업의 많은 신청 바랍니다.&nbsp;</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;중소기업법 제2조에 의한 중소기업 중 사업장(본점) 또는 
공장 소재지가 경기도이고, 최근 2년간(‘23~24년) 수출 이력은 
있지만 환급신청 이력은 없는 기업</p><p style=""line-height: 1.8;"">- (경기 남부)&nbsp;수원, 안산, 화성, 시흥, 오산, 평택, 안성, 군포, 의왕, 광명, 안양, 
과천, 용인, 성남, 하남, 광주, 이천, 여주, 양평 등 19개 시군</p><p style=""line-height: 1.8;"">- (경기 북서부)&nbsp;김포, 부천, 고양, 의정부, 남양주, 파주, 구리, 포천, 양주, 동두천, 
가평, 연천 등 12개 시군</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기업 맞춤형 관세 위험도 분석 및 관세환급 실무 매뉴얼 제공, 환급특례법상 미환급 내역 환급신청 방법 교육 및 환급업무 등 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000110047,[부산] 2025년 중소기업 빅데이터 분석ㆍ활용 지원사업 고도화 컨설팅 수요기업 상시 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110047,부산광역시,부산정보산업진흥원,경영,2025-04-22,,,,,중소기업,,"부산정보산업진흥원 AI산업팀 051-749-9304, 9308 / [컨설팅 관련 문의] ㈜한국능률협회컨설팅 AI 빅데이터본부 02-3786-0510, ㈜일주지엔에스 융합기술2팀 051-502-4570",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715381&fileSn=0,모집공고문 및 신청서.hwp,"<p>부산광역시와 (재)부산정보산업진흥원에서는 부산지역 내 중소기업의 빅데이터 활용 역량 강화를 위하여 「중소기업 빅데이터 분석·활용 지원사업」을 2020년부터 수행하고 있습니다. 본 지원사업은 데이터 전문기업의 컨설팅을 통해 데이터 보유, 활용 등 문제를 겪고 있는 수요기업에 도움을 드리고자 하오니, 많은 지원 바랍니다.</p><p><br></p><p>☞ 부산 소재(부산에 사업자를 둔) 스타트업 및 중소기업 등<br></p><p><br></p><p style=""line-height: 1.8;"">☞ 데이터 전문기업과 일대일 매칭을 통한 기업별 맞춤형 컨설팅(데이터 분석ㆍ가공ㆍ시각화 등) 총 3회 지원</p><p style=""line-height: 1.8;"">- 빅데이터 인식 제고 활동 참여 기회 제공 및 우수기업 부산시장상 수여 등<br></p>",
PBLN_000000000110017,[충북] 청주시 2025년 2차 소상공인 맞춤형 컨설팅 지원사업 참여자 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110017,충청북도,기초자치단체,경영,2025-04-21,,,,,소상공인,,청주시 경제일자리과 소상공인지원팀 (043-201-1042),https://www.cheongju.go.kr/www/index.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715276&fileSn=0,2025년 소상공인 맞춤형 컨설팅 지원사업 참여자 모집공고(2차).pdf,"<p>소상공인 재기 지원 및 경영안정 도모를 위한 「2025년도 청주시 소상공인 맞춤형 컨설팅 지원사업」에 참여할 소상공인을 모집하니 많은 신청바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;공고일(‘25. 5. 2.) 현재 청주시에서 사업장을 운영하고 있는 소상공인</p><p style=""line-height: 1.8;"">※ 자세한 신청대상 공고문 참조</p><p><br></p><p>☞ 신용회복, 정책자금, 홍보 마케팅, 인사ㆍ노무ㆍ세무ㆍ회계 등 분야별 전문 컨설턴트 1:1 매칭 무료상담 지원</p>",
PBLN_000000000109988,[경북] 산불재난지역 기업 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109988,경상북도,경북테크노파크,경영,2025-04-21,,,,,중소기업,,"경북테크노파크 053-850-7701, jslee@gbtp.or.kr",https://www.jobgb.co.kr/announcement/announcement_veiw/241?page=1,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000715205&fileSn=0,붙임1. 기업지원 공고문_제2025-500호.hwp.hwp,"<p>경북테크노파크에서는 경북 산불재난지역(안동, 의성, 청송, 영양, 영덕) 내 기업의 조속한 경영 안정과 재기 지원을 위하여 아래와 같이 정주비 지원 및 환경 개선 지원사업에 참여할 기업을 모집하오니, 관심 있는 기업의 많은 참여를 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;안동, 의성, 청송, 영양, 영덕 내 산불로 인해 피해를 입은 기업</p><p style=""line-height: 1.8;"">※ 지원대상 기업의 적합 여부에 대한 판단이 어려울 경우 별도 문의</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;재난지역 기업 지원(정주비 최대 300만원,&nbsp;청소비 최대 500만원,&nbsp;환경 개선&nbsp;최대 1,000만원)</p>",
PBLN_000000000109916,[경남] 진주시 2025년 수출기업 신용보증수수료 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109916,경상남도,기초자치단체,경영,2025-04-21,,,,,중소기업,,진주시청 기업통상과 국제통상팀(055-749-8146),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714952&fileSn=0,진주시 수출기업 신용보증 수수료 지원 사업 모집 공고.hwp,"<p>「진주시 국제교류 및 협력 지원에 관한 조례」 제7조에 따라 2025년 수출기업 신용보증수수료 지원사업을 다음과 같이 공고합니다.</p><p><br></p><p>☞&nbsp;「중소기업기본법」제2조에 따른 중소기업으로 사무소(본사)와 사업장이 진주에 소재하고 있으며, 2024년부터 2025년까지 미국 직수출 실적이 있는 수출기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;2025년 납부한 보증수수료 50% 중 3백만원까지 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000109874,2025년 당진시 단체 관광객 유치 인센티브 지원 계획 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109874,충청남도,기초자치단체,경영,2025-04-21,,,,,중소기업,,당진시청 관광기획팀 041-350-3893,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714886&fileSn=0,2025년 당진시 단체 관광객 유치 인센티브 지원 사업 공고(변경).hwp,"<p>당진시의 다양한 문화ㆍ축제ㆍ관광자원을 이용한 관광상품 개발 및 지역 경제 활성화를 도모하기 위하여 내ㆍ외국인 체류 관광객을 유치한 여행사에 대한 인센티브 지원계획을 다음과 같이 공고합니다.</p><p><br></p><p>☞「관광진흥법」 제3조, 제4조에 따라 여행업으로 등록한 업체</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;타 지역에서 유입되는 단체 관광객 유치 시 인센티브 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000109858,[경남] 2025년 중소기업 녹색인증 컨설팅 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109858,경상남도,창원상공회의소,경영,2025-04-21,,,,,중소기업,,"창원상공회의소 055-210-3083, 3084",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714865&fileSn=0,(공고문)2025년 중소기업 녹색인증 컨설팅 지원사업 참여기업 모집공고.pdf,"<p>경상남도 내 중소기업의 녹색인증 취득 지원 및 인증비용 지원을 위한「2025년 
녹색인증 컨설팅 지원사업」을 아래와 같이 실시하오니 사업 참여를 희망하는 기업
에서는 신청하여 주시기 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞「중소기업기본법」 제2조에 의한 중소기업으로 도내에 본사 또는 공장을 운영 중인 중소제조기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 및 신청자격 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 기업 당 4,000천원 이내 지원</p><p style=""line-height: 1.8;"">- 컨설팅, 시험비용, 인증비용 지원</p>",
PBLN_000000000109800,2025년 2차 xEV 보호차체 충돌안전을 위한 기업지원 수혜기업 모집 통합 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000109800,경상북도,경북테크노파크,경영,2025-04-21,,,,,중소기업,,"경북테크노파크 미래차부품기술센터 053-802-2456, jslim@gbtp.or.kr / 경북IT융합산업기술원 053-245-5014, shjung@gitc.or.kr / 한국생산기술연구원 대경본부 053-580-0196, yunskills@kitech.re.kr",https://www.gbtp.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000021&nttNo=10068,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000714685&fileSn=0,2025년_xEV 보호차체 충돌안전을 위한 기업지원사업 2차공고.hwp,"<p>xEV 보호차체 분야 중소ㆍ중견 기업의 신시장 진입 및 성장 기반을 확립하기 위하여 다음과 같이「기업지원 사업」을 공고하오니 관심 있는 업체들의 많은 참여 바랍니다.&nbsp;</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;xEV 보호차체 분야 기업 및 개발 진행 중인 기업</p><p style=""line-height: 1.8;"">-&nbsp;xEV 보호차체 분야 부품 관련 전후방 사업 연관 기업</p><p style=""line-height: 1.8;"">-&nbsp;자동차 및 연계가능 제조업 중 xEV 보호차체 분야 시장에 진입하고자 하는 기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 시제품 제작(지원금 15,000천원), 설계해석, 시험평가지원</p>",
